price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed
6500,2009.0,chevrolet impala,like new,6.0,gas,71083.0,automatic,sedan,silver,,2019-02-01,44
9000,2017.0,nissan sentra,excellent,4.0,gas,99134.0,automatic,sedan,white,,2018-11-28,21
4000,2018.0,nissan altima,excellent,4.0,gas,41000.0,other,sedan,grey,,2018-06-07,8
14995,2013.0,volkswagen passat,excellent,4.0,diesel,34476.0,automatic,sedan,,,2019-04-18,37
13950,2014.0,gmc sierra 2500hd,excellent,8.0,gas,148653.0,automatic,truck,white,1.0,2018-05-04,51
3950,2010.0,ford explorer,excellent,6.0,gas,235689.0,automatic,wagon,grey,1.0,2018-11-18,16
3950,2010.0,nissan versa,excellent,4.0,gas,117830.0,automatic,hatchback,,,2018-11-27,77
10499,2008.0,nissan frontier,excellent,6.0,gas,160161.0,automatic,pickup,grey,1.0,2018-10-28,13
22500,2014.0,gmc sierra 1500,excellent,8.0,gas,116173.0,automatic,truck,,1.0,2018-11-24,63
3900,2007.0,honda accord,excellent,4.0,gas,149430.0,automatic,sedan,,,2018-09-07,16
15995,2012.0,ford f350 super duty,excellent,8.0,other,93285.0,automatic,truck,white,,2018-07-23,92
27900,2015.0,ford f150 supercrew cab xlt,good,8.0,other,39859.0,other,pickup,blue,1.0,2018-06-23,21
9877,2014.0,ford escape,excellent,4.0,gas,104572.0,automatic,SUV,blue,,2018-09-20,56
13495,2011.0,gmc yukon,good,8.0,gas,207999.0,automatic,SUV,black,1.0,2019-01-26,89
5500,2000.0,chevrolet corvette,good,8.0,gas,37172.0,automatic,coupe,blue,,2019-02-26,31
3998,2009.0,ford edge,excellent,6.0,gas,131507.0,automatic,sedan,black,,2019-03-09,39
16000,2007.0,chevrolet silverado,good,8.0,diesel,156000.0,automatic,truck,black,1.0,2018-12-28,64
15000,2006.0,jeep wrangler unlimited,excellent,6.0,gas,146000.0,automatic,offroad,silver,1.0,2019-01-09,19
22900,2011.0,ram 3500,good,6.0,diesel,174400.0,automatic,truck,white,1.0,2018-09-14,27
5950,2009.0,nissan maxima,excellent,6.0,gas,143000.0,automatic,sedan,red,,2018-10-05,29
9100,2013.0,volkswagen passat,excellent,4.0,gas,73000.0,automatic,sedan,white,,2019-04-04,39
4500,2001.0,jeep grand cherokee laredo,excellent,6.0,gas,197000.0,automatic,SUV,red,1.0,2018-05-02,35
15500,2000.0,chevrolet corvette,excellent,8.0,gas,52000.0,automatic,convertible,black,,2019-01-18,15
20875,2009.0,chevrolet silverado 3500hd,good,8.0,diesel,209616.0,automatic,truck,red,1.0,2018-12-18,145
7995,2011.0,dodge grand caravan,like new,6.0,gas,80000.0,automatic,mini-van,,,2019-03-05,24
9000,2012.0,jeep wrangler,good,6.0,gas,145699.0,manual,offroad,silver,1.0,2019-01-14,46
12599,2010.0,ram 1500,excellent,6.0,gas,115575.0,automatic,truck,red,,2018-05-21,24
25990,2007.0,ford mustang,excellent,6.0,gas,37999.0,manual,coupe,red,,2018-07-29,32
22500,2013.0,toyota 4runner,like new,6.0,gas,118100.0,automatic,SUV,white,1.0,2018-10-26,28
2995,2006.0,chevrolet malibu,excellent,4.0,gas,104230.0,automatic,sedan,white,,2018-11-26,47
6200,2012.0,subaru outback,like new,4.0,gas,167000.0,automatic,SUV,,1.0,2018-09-01,24
25995,2015.0,ram 1500,good,6.0,diesel,156276.0,automatic,truck,,1.0,2018-07-09,38
3795,2008.0,ford escape,excellent,4.0,gas,155352.0,automatic,SUV,red,,2018-10-23,48
26995,2011.0,ram 2500,good,6.0,diesel,136821.0,automatic,truck,,1.0,2018-08-23,49
11000,2010.0,chevrolet suburban,excellent,8.0,gas,194723.0,automatic,SUV,white,1.0,2018-10-12,35
8995,2003.0,jeep wrangler,good,6.0,gas,133248.0,automatic,SUV,custom,1.0,2018-09-30,27
2600,2004.0,gmc sierra,good,8.0,gas,260000.0,automatic,truck,red,1.0,2018-05-31,13
3990,2002.0,subaru forester,excellent,4.0,gas,162245.0,automatic,wagon,silver,1.0,2019-02-04,14
5500,2009.0,jeep grand cherokee,good,6.0,gas,143000.0,automatic,SUV,silver,1.0,2019-01-10,42
10950,2010.0,jeep wrangler,good,6.0,gas,141580.0,manual,SUV,green,1.0,2018-12-15,18
8450,2012.0,jeep liberty,good,6.0,gas,88942.0,automatic,SUV,,1.0,2019-04-13,68
3200,2005.0,nissan murano,excellent,6.0,gas,150000.0,automatic,sedan,custom,,2018-05-08,29
7999,2008.0,buick enclave,like new,6.0,gas,119643.0,automatic,SUV,black,1.0,2018-06-07,130
10499,2008.0,nissan frontier,excellent,6.0,gas,160161.0,automatic,pickup,grey,1.0,2018-05-28,16
4799,2010.0,hyundai elantra,excellent,4.0,gas,111736.0,automatic,sedan,black,,2018-05-02,9
8399,2014.0,nissan altima,new,4.0,gas,78000.0,automatic,sedan,white,,2019-03-11,66
14500,2010.0,jeep wrangler unlimited,like new,6.0,gas,105000.0,automatic,offroad,grey,1.0,2018-10-11,30
18995,2013.0,ram 1500,excellent,8.0,gas,96100.0,automatic,truck,white,1.0,2019-03-30,76
2500,2008.0,nissan versa,good,4.0,gas,124990.5,automatic,sedan,silver,,2018-12-26,120
2750,2011.0,nissan maxima,good,6.0,gas,101650.0,automatic,sedan,blue,,2018-08-13,21
8700,2013.0,nissan altima,like new,4.0,gas,105.0,automatic,sedan,silver,,2019-01-12,29
6000,2004.0,ford f250 super duty,fair,8.0,diesel,166500.0,automatic,truck,,1.0,2019-02-24,47
4399,2010.0,honda accord,like new,4.0,gas,151061.0,automatic,sedan,black,,2018-11-04,43
9950,2012.0,chevrolet traverse,excellent,6.0,gas,119940.0,automatic,SUV,white,1.0,2019-04-09,55
3000,2006.0,ford taurus,good,6.0,gas,167259.0,automatic,sedan,brown,,2018-05-26,74
3879,2010.0,hyundai elantra,excellent,4.0,gas,108200.0,automatic,sedan,,,2018-05-03,39
2497,2001.0,jeep grand cherokee,good,6.0,gas,162000.0,automatic,SUV,silver,1.0,2018-12-23,49
8450,2013.0,ram 3500,excellent,8.0,gas,200649.0,automatic,truck,red,,2018-08-23,38
7900,2000.0,ford f-250,fair,8.0,diesel,228000.0,manual,truck,red,1.0,2018-05-27,32
5995,2010.0,nissan rogue,good,4.0,gas,120000.0,automatic,SUV,,,2019-02-14,25
20995,2013.0,ram 1500,excellent,8.0,gas,96100.0,automatic,truck,white,1.0,2019-02-21,19
10995,2011.0,ford explorer,excellent,6.0,gas,128200.0,automatic,wagon,black,1.0,2019-04-10,36
14995,2013.0,honda cr-v,excellent,4.0,gas,60150.0,automatic,wagon,brown,1.0,2018-07-20,30
14995,2011.0,ford ranger,excellent,6.0,gas,54200.0,automatic,truck,,1.0,2018-06-04,31
12995,2015.0,nissan rogue,excellent,4.0,gas,46150.0,automatic,wagon,black,1.0,2018-06-09,60
13995,2008.0,chevrolet silverado 1500,excellent,8.0,gas,93300.0,automatic,truck,grey,1.0,2018-08-28,56
4495,2004.0,honda pilot,good,6.0,gas,201258.0,automatic,SUV,grey,1.0,2018-07-21,25
5900,2006.0,jeep grand cherokee laredo,excellent,8.0,gas,132000.0,automatic,SUV,silver,,2019-01-07,51
3950,2012.0,nissan versa,excellent,4.0,gas,117830.0,automatic,hatchback,white,,2018-05-20,31
14900,2012.0,ram 1500,excellent,8.0,gas,105000.0,automatic,truck,grey,,2019-03-30,9
8900,2013.0,chrysler town & country,excellent,6.0,gas,117000.0,automatic,mini-van,white,,2018-12-26,61
5900,2013.0,honda civic lx,good,4.0,gas,113000.0,automatic,sedan,grey,,2019-02-18,34
20200,2018.0,nissan frontier crew cab sv,good,6.0,gas,49596.0,other,pickup,black,1.0,2018-12-29,97
22000,2017.0,ram 1500,like new,8.0,gas,19092.0,automatic,pickup,white,1.0,2018-09-13,22
11500,2008.0,chevrolet silverado,good,8.0,gas,163000.0,automatic,pickup,black,1.0,2019-02-12,15
11900,2007.0,ford f-150,excellent,8.0,gas,73000.0,automatic,truck,,1.0,2019-03-28,9
11900,2007.0,gmc yukon,excellent,8.0,gas,165000.0,automatic,SUV,black,1.0,2018-05-11,37
5995,2014.0,nissan versa,good,4.0,gas,82319.0,automatic,sedan,grey,,2019-02-19,14
5900,2005.0,jeep grand cherokee,good,8.0,gas,155942.5,automatic,wagon,,1.0,2018-10-31,22
5995,2003.0,jeep grand cherokee laredo,good,6.0,gas,137252.0,automatic,SUV,blue,1.0,2018-07-31,0
14995,2008.0,ford f350 super duty,excellent,8.0,gas,126650.0,automatic,truck,white,,2018-09-30,52
26888,2014.0,chevrolet silverado 3500hd,good,8.0,diesel,138441.0,automatic,truck,red,1.0,2019-02-22,11
4995,2012.0,nissan sentra,good,4.0,gas,171515.0,automatic,sedan,silver,,2018-11-04,13
17995,2013.0,chevrolet silverado 2500hd,good,8.0,gas,108624.0,automatic,truck,custom,1.0,2018-12-01,20
19995,2011.0,gmc sierra 2500hd,good,8.0,diesel,122749.0,automatic,truck,,1.0,2018-10-27,23
4997,2011.0,kia soul,excellent,4.0,gas,169938.0,automatic,SUV,,,2018-12-19,18
4995,2003.0,toyota highlander,good,6.0,gas,151089.0,automatic,SUV,red,1.0,2019-01-30,22
7000,2007.0,ford mustang,excellent,6.0,gas,142000.0,automatic,coupe,white,,2018-12-31,187
12900,2012.0,chevrolet silverado 2500hd,good,8.0,gas,145000.0,automatic,pickup,white,1.0,2018-05-18,64
10900,2011.0,ford ranger,good,6.0,gas,98899.0,automatic,truck,black,,2018-05-17,28
9700,2002.0,ram 2500,good,8.0,diesel,202494.0,automatic,truck,brown,1.0,2019-03-13,6
14995,2012.0,ford f250,excellent,8.0,diesel,154436.0,automatic,pickup,white,1.0,2019-04-04,12
10995,2008.0,chevrolet silverado 1500,excellent,8.0,gas,147020.0,automatic,pickup,,1.0,2018-05-12,6
6795,2013.0,nissan sentra,excellent,4.0,gas,143130.0,automatic,sedan,grey,,2018-12-28,103
13995,2002.0,ford f350,excellent,8.0,diesel,267459.0,automatic,pickup,white,,2018-11-03,32
14995,2010.0,ford f350,excellent,8.0,diesel,215237.0,automatic,pickup,silver,,2018-07-15,166
9290,2007.0,ram 1500,excellent,8.0,gas,165170.0,automatic,pickup,,,2018-11-28,26
12900,2004.0,jeep wrangler,excellent,6.0,gas,96000.0,other,SUV,,1.0,2018-07-22,12
6495,2008.0,ford edge,excellent,6.0,gas,149162.0,automatic,SUV,silver,,2018-06-27,33
11995,2015.0,ford f250,excellent,8.0,gas,207544.0,automatic,pickup,white,1.0,2018-09-17,9
12995,2013.0,ford f150,excellent,8.0,gas,132974.0,automatic,pickup,white,1.0,2018-07-04,48
13500,2016.0,jeep cherokee,good,4.0,gas,86800.0,automatic,SUV,,,2018-08-20,76
2995,2000.0,nissan sentra,excellent,4.0,gas,221668.0,automatic,sedan,silver,,2019-03-30,58
10995,2013.0,chevrolet malibu,excellent,4.0,gas,98342.0,automatic,sedan,silver,,2019-03-29,9
25500,2016.0,ford f-150,excellent,6.0,gas,44751.0,automatic,truck,black,1.0,2018-06-09,7
10800,2015.0,toyota camry,excellent,4.0,gas,28150.0,automatic,sedan,black,1.0,2019-03-23,36
12000,2013.0,volkswagen passat,excellent,4.0,diesel,67909.0,automatic,sedan,blue,,2018-08-02,37
8997,2009.0,chevrolet tahoe,excellent,8.0,gas,200447.0,automatic,SUV,black,,2018-11-25,43
4497,2007.0,toyota camry,excellent,4.0,gas,170546.0,automatic,sedan,white,,2019-01-01,21
11950,2018.0,ford focus,excellent,4.0,gas,31000.0,automatic,hatchback,silver,,2018-10-07,50
4500,2005.0,ford f-150,excellent,8.0,gas,217066.0,automatic,truck,brown,1.0,2019-04-12,38
15995,2013.0,volkswagen passat,excellent,4.0,diesel,18306.0,automatic,sedan,red,,2018-07-05,72
5795,2004.0,toyota camry le,good,4.0,gas,81602.0,automatic,sedan,silver,,2018-11-25,12
8975,2011.0,jeep grand cherokee,good,6.0,gas,122000.0,automatic,SUV,white,1.0,2018-10-26,46
7500,2016.0,hyundai elantra,good,4.0,gas,105831.0,automatic,sedan,grey,,2018-08-29,15
7999,2015.0,ford focus,excellent,4.0,gas,101824.0,automatic,hatchback,grey,,2018-08-25,37
7995,2003.0,ford f-250,excellent,8.0,diesel,285218.0,automatic,pickup,,1.0,2018-09-23,9
4300,2013.0,volkswagen jetta,good,4.0,hybrid,89000.0,automatic,wagon,,,2019-04-04,11
11900,2007.0,ford f-150,excellent,8.0,gas,73000.0,automatic,truck,custom,1.0,2019-01-15,12
4800,2001.0,ford f-150,good,8.0,gas,261800.0,automatic,truck,red,1.0,2018-09-19,29
11900,2008.0,gmc yukon,excellent,8.0,gas,165000.0,automatic,SUV,black,1.0,2018-06-09,16
14000,2013.0,toyota sienna,excellent,6.0,gas,95000.0,automatic,mini-van,silver,,2018-12-12,53
11995,2012.0,chevrolet equinox,excellent,4.0,gas,110413.0,automatic,SUV,white,1.0,2019-04-17,70
5995,2004.0,chevrolet trailblazer,excellent,6.0,gas,171061.5,automatic,SUV,silver,1.0,2018-08-01,20
23000,2014.0,ford f-150,excellent,6.0,gas,55042.0,automatic,truck,,1.0,2018-09-18,63
5300,2006.0,toyota sienna,excellent,6.0,gas,176422.0,automatic,mini-van,grey,,2018-10-30,46
10900,2005.0,ford f250,excellent,8.0,diesel,154982.0,automatic,pickup,white,1.0,2018-06-15,22
3495,2005.0,nissan altima,excellent,4.0,gas,212174.0,automatic,sedan,grey,,2018-08-30,40
2995,2013.0,nissan sentra,excellent,4.0,gas,221668.0,automatic,sedan,silver,,2019-03-11,21
3995,2001.0,chevrolet suburban,excellent,8.0,gas,221062.0,automatic,SUV,grey,1.0,2019-03-10,18
6500,2010.0,toyota rav4,like new,4.0,gas,178000.0,automatic,SUV,white,,2019-01-02,15
10995,2011.0,chevrolet silverado 1500,excellent,8.0,gas,123000.0,automatic,pickup,red,1.0,2018-06-16,71
10995,2010.0,chevrolet colorado,excellent,5.0,gas,113998.0,automatic,pickup,white,1.0,2018-08-31,6
11900,2007.0,ford f-150,excellent,8.0,gas,73000.0,automatic,truck,,1.0,2018-10-12,13
11900,2007.0,gmc yukon,excellent,8.0,gas,165000.0,automatic,SUV,black,1.0,2019-04-15,41
15998,2014.0,dodge charger,excellent,6.0,gas,66739.0,automatic,sedan,,,2019-01-22,16
13967,2017.0,ford fusion,excellent,4.0,gas,77455.0,automatic,sedan,,,2018-06-30,32
23385,2005.0,chevrolet corvette,excellent,8.0,gas,33142.0,automatic,coupe,,,2018-11-22,52
18656,2016.0,ford mustang,excellent,6.0,gas,42230.0,automatic,convertible,black,,2018-09-20,38
19996,2010.0,toyota tundra,excellent,8.0,gas,98865.0,automatic,truck,white,1.0,2018-06-18,12
10000,2003.0,ram 1500,good,8.0,gas,187000.0,automatic,pickup,white,1.0,2018-12-18,25
21995,2012.0,cadillac escalade,excellent,8.0,gas,114471.0,automatic,SUV,black,1.0,2018-11-13,16
4000,2013.0,ford fusion se,excellent,6.0,gas,105520.0,automatic,sedan,grey,,2019-01-15,95
18500,2018.0,chevrolet silverado,like new,8.0,gas,20000.0,automatic,truck,white,1.0,2018-09-23,49
3995,2006.0,jeep liberty,excellent,6.0,gas,127044.0,automatic,SUV,,1.0,2018-05-20,64
3800,2001.0,chevrolet tahoe,good,8.0,gas,182750.0,automatic,SUV,grey,1.0,2019-01-02,105
26000,2012.0,toyota tacoma,like new,6.0,gas,60000.0,automatic,truck,blue,1.0,2019-01-24,49
3800,2005.0,honda civic,good,4.0,gas,152231.0,automatic,sedan,silver,,2018-10-20,75
4999,2009.0,honda civic,good,4.0,gas,158000.0,automatic,sedan,,,2018-11-30,15
8850,2013.0,nissan altima,excellent,4.0,gas,102988.0,automatic,sedan,grey,,2018-10-10,63
15995,2013.0,volkswagen passat,excellent,4.0,diesel,18402.0,automatic,sedan,black,,2018-12-01,24
30000,2016.0,ford f-150,excellent,6.0,gas,65728.5,automatic,pickup,black,1.0,2018-09-20,11
3500,2008.0,ford escape,good,4.0,gas,144000.0,automatic,SUV,black,1.0,2018-11-09,18
12500,2014.0,volkswagen passat,excellent,4.0,diesel,74931.0,automatic,sedan,white,,2019-04-04,42
3795,2008.0,ford escape,excellent,4.0,gas,155352.0,automatic,SUV,red,,2019-03-09,50
2995,2006.0,chevrolet malibu,excellent,4.0,gas,137393.5,automatic,sedan,white,,2018-10-16,3
17990,2013.0,ford f150,good,6.0,gas,101893.0,automatic,pickup,black,1.0,2018-08-14,12
23919,2013.0,chevrolet camaro,excellent,6.0,gas,19191.0,automatic,coupe,black,,2018-09-11,26
9000,2011.0,chevrolet silverado,good,6.0,gas,141000.0,automatic,pickup,blue,,2018-08-05,13
15500,2009.0,chevrolet silverado,good,8.0,diesel,230.0,automatic,truck,white,1.0,2018-08-16,9
8500,2004.0,gmc sierra,good,8.0,gas,207.0,automatic,truck,white,1.0,2018-06-30,9
4495,2009.0,chrysler 300,good,6.0,gas,79650.0,automatic,sedan,,,2018-07-18,10
5800,2007.0,jeep grand cherokee,good,8.0,gas,162000.0,automatic,SUV,,1.0,2019-04-01,23
6500,2005.0,ram 1500,excellent,8.0,gas,148000.0,automatic,pickup,red,,2018-10-15,112
17500,2018.0,chevrolet silverado,excellent,8.0,gas,16000.0,automatic,truck,white,1.0,2018-08-11,47
13900,2011.0,gmc sierra,excellent,6.0,gas,41000.0,automatic,pickup,grey,,2018-06-26,11
22900,2014.0,ford f150 supercrew cab xlt,good,6.0,gas,73711.0,automatic,pickup,white,1.0,2018-12-22,29
9990,2015.0,honda accord,excellent,4.0,gas,12250.0,manual,coupe,black,,2019-02-10,32
10995,2011.0,subaru forester,excellent,4.0,gas,109365.0,automatic,SUV,,1.0,2019-03-25,28
14948,2017.0,nissan altima,excellent,4.0,gas,48528.0,automatic,sedan,grey,,2019-03-04,32
10500,2013.0,volkswagen passat,excellent,4.0,diesel,64655.0,automatic,sedan,silver,,2018-12-08,5
21500,2013.0,jeep wrangler unlimited,excellent,6.0,gas,85737.0,automatic,SUV,black,1.0,2019-01-30,42
12000,2012.0,ram 1500,excellent,8.0,gas,161367.0,automatic,truck,silver,1.0,2018-12-16,28
10200,2015.0,nissan altima,like new,4.0,gas,38900.0,automatic,sedan,red,,2019-01-23,53
6900,2011.0,honda accord,excellent,4.0,gas,57573.0,automatic,sedan,green,,2019-03-03,43
23000,2015.0,chevrolet silverado 1500,like new,6.0,gas,43000.0,automatic,truck,grey,,2018-12-20,73
12950,2008.0,gmc sierra 2500hd,excellent,8.0,gas,152690.0,automatic,truck,,1.0,2019-04-18,45
9950,2012.0,chevrolet traverse,excellent,6.0,gas,119940.0,automatic,SUV,white,1.0,2019-03-22,42
8500,2008.0,ram 1500,good,8.0,gas,166000.0,automatic,pickup,blue,1.0,2018-08-24,84
9000,2010.0,ford edge,excellent,6.0,gas,118688.0,automatic,SUV,,1.0,2018-10-25,12
14000,2008.0,toyota sienna,excellent,6.0,gas,95000.0,automatic,mini-van,silver,,2018-05-09,55
6870,2015.0,chevrolet cruze,good,4.0,gas,67981.0,automatic,sedan,white,,2019-01-16,10
8967,2014.0,toyota corolla,excellent,4.0,gas,65949.0,automatic,sedan,silver,,2018-10-10,34
4000,2007.0,chevrolet silverado 1500,good,6.0,gas,207000.0,automatic,truck,grey,,2018-08-31,9
5995,2005.0,jeep liberty,good,6.0,gas,98163.0,automatic,SUV,blue,1.0,2018-11-11,88
16000,2017.0,honda civic,like new,4.0,gas,27000.0,automatic,coupe,green,,2018-10-19,27
5295,2013.0,ford focus se,good,4.0,gas,99385.0,automatic,sedan,grey,,2018-06-09,45
24995,2010.0,ford f150,excellent,6.0,gas,68302.0,automatic,truck,grey,1.0,2018-10-21,47
29900,2013.0,chevrolet silverado 3500hd,excellent,8.0,diesel,120000.0,automatic,truck,black,1.0,2019-04-07,25
10995,2009.0,jeep grand cherokee laredo,excellent,8.0,gas,69935.0,automatic,SUV,silver,1.0,2019-04-09,5
7000,2013.0,dodge grand caravan,good,6.0,gas,127731.0,automatic,mini-van,blue,,2018-10-08,38
9200,2009.0,jeep grand cherokee,excellent,6.0,gas,139000.0,automatic,SUV,black,1.0,2018-10-17,14
5500,2009.0,nissan murano,excellent,6.0,gas,191000.0,automatic,SUV,grey,1.0,2018-06-09,35
12750,2015.0,chevrolet traverse,good,6.0,gas,74000.0,manual,SUV,,,2018-12-04,78
8750,2008.0,toyota highlander,excellent,6.0,gas,164250.0,automatic,SUV,black,1.0,2018-11-08,113
15500,2009.0,jeep wrangler unlimited,excellent,6.0,gas,161720.0,automatic,SUV,black,1.0,2018-05-26,5
6000,2005.0,bmw x5,good,6.0,gas,157000.0,automatic,SUV,black,1.0,2018-05-27,84
24900,2014.0,gmc sierra 1500,excellent,8.0,gas,91452.0,automatic,truck,blue,1.0,2018-05-18,17
5500,2004.0,toyota 4runner,good,6.0,gas,244000.0,automatic,SUV,custom,1.0,2019-03-19,31
8000,2012.0,volkswagen passat,excellent,6.0,gas,93000.0,automatic,sedan,silver,,2018-11-24,37
2995,2007.0,nissan sentra,good,4.0,gas,151600.0,other,sedan,grey,,2019-03-12,61
5200,2005.0,jeep grand cherokee,excellent,8.0,gas,153000.0,automatic,SUV,,1.0,2018-08-19,27
2500,2000.0,cadillac escalade,good,6.0,gas,192684.0,automatic,SUV,white,1.0,2018-06-12,52
15500,2009.0,chevrolet silverado 1500,excellent,8.0,gas,175548.0,automatic,truck,,1.0,2018-08-03,54
10495,2015.0,chrysler 200,excellent,4.0,gas,72283.0,automatic,sedan,black,,2019-03-11,29
13500,2018.0,honda civic,like new,4.0,gas,11000.0,automatic,hatchback,,,2018-09-26,17
8800,2006.0,chevrolet silverado 1500,good,8.0,gas,152000.0,automatic,pickup,grey,,2019-01-13,32
5995,2010.0,chrysler 300,excellent,6.0,gas,132656.5,automatic,sedan,,,2018-11-05,73
5950,2012.0,subaru forester,excellent,4.0,gas,139000.0,manual,SUV,green,1.0,2018-09-18,19
5450,2014.0,volkswagen jetta,good,4.0,gas,84000.0,automatic,sedan,black,,2018-12-01,79
5500,2013.0,chevrolet malibu,good,4.0,gas,98342.0,automatic,sedan,black,,2019-03-17,41
8500,2014.0,nissan maxima,good,6.0,gas,79000.0,automatic,sedan,black,,2018-09-08,57
6995,2009.0,chevrolet malibu,excellent,4.0,gas,94200.0,automatic,sedan,,,2019-02-14,78
7995,2014.0,chevrolet cruze,excellent,4.0,gas,90700.0,automatic,sedan,white,,2018-11-02,67
16995,2014.0,gmc sierra 1500,excellent,8.0,gas,143482.0,automatic,pickup,silver,1.0,2018-12-25,29
4995,2009.0,ford f-150,excellent,8.0,gas,114888.5,automatic,pickup,,,2018-09-06,28
15995,2013.0,honda cr-v,excellent,4.0,gas,60150.0,automatic,wagon,brown,1.0,2018-09-17,31
8995,2006.0,chevrolet silverado 2500hd,excellent,8.0,gas,140610.0,automatic,truck,custom,1.0,2018-11-01,15
12995,2015.0,kia sorento,excellent,4.0,gas,89400.0,automatic,wagon,,1.0,2018-11-18,16
9995,2007.0,jeep wrangler,excellent,6.0,gas,107150.0,manual,wagon,black,1.0,2018-08-21,75
4995,2006.0,ford mustang,excellent,6.0,gas,109390.0,manual,coupe,black,,2018-05-12,32
10995,2012.0,ford mustang,excellent,6.0,gas,70305.0,automatic,coupe,black,,2019-02-13,66
4900,2011.0,subaru forester,excellent,4.0,gas,130542.0,automatic,SUV,brown,1.0,2018-09-29,41
3150,2003.0,chevrolet tahoe,good,8.0,gas,195000.0,automatic,SUV,grey,1.0,2018-12-08,27
12500,2011.0,honda pilot,excellent,6.0,gas,100000.0,manual,SUV,red,,2018-08-29,12
3200,2005.0,honda civic,good,4.0,gas,160650.0,manual,sedan,,,2018-11-01,5
8500,2009.0,subaru forester,excellent,4.0,gas,82000.0,automatic,wagon,silver,1.0,2019-01-21,28
15500,2016.0,subaru forester,excellent,4.0,gas,68867.0,manual,SUV,black,1.0,2018-05-27,43
8900,2012.0,nissan murano,excellent,6.0,gas,110000.0,automatic,SUV,black,1.0,2018-12-09,21
15500,2011.0,jeep grand cherokee,excellent,8.0,gas,47095.0,automatic,SUV,silver,1.0,2018-05-17,19
13900,2012.0,ford f-150,excellent,8.0,gas,81901.0,automatic,pickup,blue,1.0,2018-05-13,26
11500,2008.0,ram 1500,excellent,8.0,gas,101831.0,automatic,pickup,,1.0,2018-07-17,66
14999,2012.0,bmw x5,excellent,6.0,gas,68000.0,automatic,SUV,,1.0,2019-03-09,22
23999,2010.0,bmw x5,excellent,6.0,gas,69000.0,automatic,SUV,white,1.0,2018-12-30,26
3250,2006.0,chevrolet silverado 1500,excellent,6.0,gas,172050.0,automatic,truck,blue,,2019-03-07,54
